<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ALRS,D,08/01/14,000000,33.7880000,34.0000000,32.9000000,33.0760000,1478700
ALRS,D,09/01/14,000000,33.2890000,33.3900000,32.2010000,32.7500000,1692600
ALRS,D,10/01/14,000000,32.9900000,33.2000000,32.2890000,33.2000000,2950000
ALRS,D,13/01/14,000000,33.2030000,33.8300000,33.2030000,33.5000000,1601100
ALRS,D,14/01/14,000000,33.2630000,33.3310000,32.3010000,32.6480000,2667500
ALRS,D,15/01/14,000000,32.7720000,33.0700000,32.0990000,32.2670000,3249500
ALRS,D,16/01/14,000000,32.5540000,32.6010000,31.7080000,32.0000000,6621000
ALRS,D,17/01/14,000000,32.1910000,32.3000000,31.8540000,32.0300000,3002000
ALRS,D,20/01/14,000000,32.1970000,32.8890000,32.1970000,32.7700000,3321200
ALRS,D,21/01/14,000000,32.8720000,33.7610000,32.8720000,33.7000000,2968900
ALRS,D,22/01/14,000000,33.5420000,33.9270000,33.5080000,33.8890000,1987500
ALRS,D,23/01/14,000000,33.7020000,35.1500000,33.7000000,35.0000000,3990800
ALRS,D,24/01/14,000000,34.8050000,35.9840000,34.7000000,35.6700000,7918500
ALRS,D,27/01/14,000000,35.3010000,35.8030000,35.0180000,35.7500000,2394900
ALRS,D,28/01/14,000000,35.8390000,36.4900000,35.4440000,36.3010000,3140900
ALRS,D,29/01/14,000000,36.2680000,36.8510000,34.8200000,35.3000000,4599600
ALRS,D,30/01/14,000000,35.4800000,36.2000000,34.6500000,36.1690000,3870800
ALRS,D,31/01/14,000000,35.8440000,36.9800000,35.8390000,36.5000000,3391700
ALRS,D,03/02/14,000000,36.5710000,37.0000000,35.6800000,35.7000000,1589400
ALRS,D,04/02/14,000000,35.5370000,35.5370000,34.3500000,34.4620000,4546700
ALRS,D,05/02/14,000000,34.7080000,36.0010000,34.3460000,35.9560000,3231600
ALRS,D,06/02/14,000000,36.0880000,36.7800000,36.0880000,36.7700000,2252300
ALRS,D,07/02/14,000000,36.7890000,36.9370000,36.5000000,36.5710000,1394200
ALRS,D,10/02/14,000000,36.5000000,36.7900000,36.3410000,36.7890000,1437800
ALRS,D,11/02/14,000000,36.5650000,37.3500000,36.4000000,37.1490000,2429400
ALRS,D,12/02/14,000000,37.3500000,37.3940000,36.5540000,36.9940000,1542900
ALRS,D,13/02/14,000000,36.9940000,36.9940000,35.6200000,35.6700000,1180400
ALRS,D,14/02/14,000000,35.9780000,36.3500000,35.5150000,36.2000000,2074300
ALRS,D,17/02/14,000000,36.0050000,36.4810000,35.8000000,36.0000000,1007700
ALRS,D,18/02/14,000000,36.0000000,36.1970000,35.8200000,36.1600000,8679000
ALRS,D,19/02/14,000000,36.2740000,36.6000000,35.9040000,36.5400000,2177000
ALRS,D,20/02/14,000000,36.5000000,36.6560000,35.8010000,36.6370000,1634800
ALRS,D,21/02/14,000000,36.7970000,37.0000000,36.5160000,36.9770000,1528900
ALRS,D,24/02/14,000000,36.8230000,37.0990000,36.8200000,37.0010000,2746500
ALRS,D,25/02/14,000000,37.0930000,37.0930000,36.9200000,36.9200000,1735300
ALRS,D,26/02/14,000000,36.8230000,37.2490000,36.8230000,37.2490000,2832500
ALRS,D,27/02/14,000000,37.3990000,37.6100000,36.9120000,37.6100000,4212400
ALRS,D,28/02/14,000000,37.7400000,39.4990000,37.4070000,38.7300000,5546400
ALRS,D,03/03/14,000000,37.8890000,37.8970000,34.5020000,35.5230000,8738100
ALRS,D,04/03/14,000000,35.9780000,37.4990000,35.7670000,37.4350000,5713600
ALRS,D,05/03/14,000000,37.1070000,37.5900000,36.4510000,37.1000000,2643300
ALRS,D,06/03/14,000000,36.7000000,37.6020000,36.7000000,36.9980000,3548300
ALRS,D,07/03/14,000000,36.7000000,37.3620000,36.1000000,36.8010000,3347200
ALRS,D,11/03/14,000000,36.9990000,37.3360000,36.2770000,37.0000000,2556000
ALRS,D,12/03/14,000000,36.0110000,37.0000000,36.0010000,36.4000000,4983400
ALRS,D,13/03/14,000000,36.5000000,36.7000000,35.1230000,36.2000000,4189600
ALRS,D,14/03/14,000000,35.2490000,35.2490000,29.2000000,33.6370000,9596300
ALRS,D,17/03/14,000000,33.6400000,35.8980000,33.4550000,33.4550000,5407500
ALRS,D,18/03/14,000000,33.5010000,33.9800000,31.7220000,32.8940000,3510800
ALRS,D,19/03/14,000000,33.0010000,33.7750000,32.8440000,32.9980000,2926700
ALRS,D,20/03/14,000000,32.7900000,33.6000000,32.6590000,33.6000000,2416400
ALRS,D,21/03/14,000000,32.9000000,34.3900000,32.5110000,34.2700000,2127000
ALRS,D,24/03/14,000000,34.2920000,35.4900000,33.9010000,34.4490000,1900000
ALRS,D,25/03/14,000000,34.6930000,34.8050000,33.2200000,34.2080000,3027000
ALRS,D,26/03/14,000000,34.3960000,34.5800000,33.8510000,34.0100000,5901000
ALRS,D,27/03/14,000000,33.9000000,34.5980000,33.5650000,34.4640000,3507800
